"legacy_path","top_folder","legacy_type","title","bytes","heading_count","first_headings","url_count","wikilink_count","table_line_count","content_flags","migration_action","target_primary","target_secondary","risk_flags"
"Gebäude\Roots_in_the_Sky_Blackfriars_Crown_Court.md","Gebäude","","Roots in the Sky / Blackfriars Crown Court, London","23512","15","1. EINORDNUNG | 2. ENTITÄTEN-MAPPING | Vorgeschlagene neue Entität | 3. FALLSTUDIE | 4. REUSE-STRATEGIE | 5. BAUTEIL-INVENTAR | 6. PROZESS UND LOGISTIK | 7. TECHNIK, LEISTUNG, NORMEN","11","0","80","component_inventory;process_logistics;bestanderhalt_warning;furniture_warning;source_conflict;proposes_new_entity;external_urls;has_sources_section;certification_terms;donor_receiver_terms;numeric_or_metric_terms","split_into_case_graph","fallstudie/Roots_in_the_Sky_Blackfriars_Crown_Court","projekt/Roots_in_the_Sky_Blackfriars_Crown_Court; bauobjekt/<from_content>; reuse_einsatz/<per_component>","do_not_treat_file_as_single_gebaeude_only"
"Gebäude\Saxum_Vineyard_Equipment_Barn_Paso_Robles.md","Gebäude","","Saxum Vineyard Equipment Barn, Paso Robles — Fallstudie Direct Reuse / zirkuläres Bauen","22345","15","1. EINORDNUNG | 2. ENTITÄTEN-MAPPING | Vorgeschlagene neue Entität | 3. FALLSTUDIE | 4. REUSE-STRATEGIE | 5. BAUTEIL-INVENTAR | 6. PROZESS UND LOGISTIK | 7. TECHNIK, LEISTUNG, NORMEN","5","0","93","component_inventory;process_logistics;bestanderhalt_warning;furniture_warning;proposes_new_entity;external_urls;has_sources_section;certification_terms;donor_receiver_terms;numeric_or_metric_terms","split_into_case_graph","fallstudie/Saxum_Vineyard_Equipment_Barn_Paso_Robles","projekt/Saxum_Vineyard_Equipment_Barn_Paso_Robles; bauobjekt/<from_content>; reuse_einsatz/<per_component>","do_not_treat_file_as_single_gebaeude_only"
"Gebäude\Superlocal_Expogebouw_Bleijerheide.md","Gebäude","","SUPERLOCAL Expogebouw, Bleijerheide/Kerkrade — Fallstudie Direct Reuse / zirkuläres Bauen","24696","15","1. EINORDNUNG | 2. ENTITÄTEN-MAPPING | Vorgeschlagene neue Entität | 3. FALLSTUDIE | 4. REUSE-STRATEGIE | 5. BAUTEIL-INVENTAR | 6. PROZESS UND LOGISTIK | 7. TECHNIK, LEISTUNG, NORMEN","7","0","94","component_inventory;process_logistics;bestanderhalt_warning;furniture_warning;source_conflict;proposes_new_entity;external_urls;has_sources_section;donor_receiver_terms;numeric_or_metric_terms","split_into_case_graph","fallstudie/Superlocal_Expogebouw_Bleijerheide","projekt/Superlocal_Expogebouw_Bleijerheide; bauobjekt/<from_content>; reuse_einsatz/<per_component>","do_not_treat_file_as_single_gebaeude_only"
"Gebäude\Svanen_Kindergarten_Gladsaxe.md","Gebäude","","Svanen / The Swan Kindergarten, Gladsaxe — Fallstudie Direct Reuse / Wiederverwendung","26245","20","1. EINORDNUNG | 2. ENTITÄTEN-MAPPING | Vorgeschlagene neue Entität | 3. FALLSTUDIE | 4. REUSE-STRATEGIE | 5. BAUTEIL-INVENTAR | 6. PROZESS UND LOGISTIK | 7. TECHNIK, LEISTUNG, NORMEN","10","0","101","component_inventory;process_logistics;bestanderhalt_warning;furniture_warning;proposes_new_entity;external_urls;has_sources_section;certification_terms;donor_receiver_terms;numeric_or_metric_terms","split_into_case_graph","fallstudie/Svanen_Kindergarten_Gladsaxe","projekt/Svanen_Kindergarten_Gladsaxe; bauobjekt/<from_content>; reuse_einsatz/<per_component>","do_not_treat_file_as_single_gebaeude_only"
"Gebäude\The_Green_House_Utrecht.md","Gebäude","","The Green House, Utrecht","24901","15","1. EINORDNUNG | 2. ENTITÄTEN-MAPPING | Vorgeschlagene neue Entität | 3. FALLSTUDIE | 4. REUSE-STRATEGIE | 5. BAUTEIL-INVENTAR | 6. PROZESS UND LOGISTIK | 7. TECHNIK, LEISTUNG, NORMEN","7","0","99","component_inventory;process_logistics;bestanderhalt_warning;furniture_warning;proposes_new_entity;external_urls;has_sources_section;numeric_or_metric_terms","split_into_case_graph","fallstudie/The_Green_House_Utrecht","projekt/The_Green_House_Utrecht; bauobjekt/<from_content>; reuse_einsatz/<per_component>","do_not_treat_file_as_single_gebaeude_only"
"Gebäude\Thoravej_29_Copenhagen.md","Gebäude","","Thoravej 29, Copenhagen – Fallstudie Direct Reuse","20149","15","1. EINORDNUNG | 2. ENTITÄTEN-MAPPING | Vorgeschlagene neue Entität | 3. FALLSTUDIE | 4. REUSE-STRATEGIE | 5. BAUTEIL-INVENTAR | 6. PROZESS UND LOGISTIK | 7. TECHNIK, LEISTUNG, NORMEN","7","0","74","component_inventory;process_logistics;bestanderhalt_warning;furniture_warning;proposes_new_entity;external_urls;has_sources_section;certification_terms;numeric_or_metric_terms","split_into_case_graph","fallstudie/Thoravej_29_Copenhagen","projekt/Thoravej_29_Copenhagen; bauobjekt/<from_content>; reuse_einsatz/<per_component>","do_not_treat_file_as_single_gebaeude_only"
"Gebäude\Timber_Square_London.md","Gebäude","","Timber Square, London — Fallstudie Direct Reuse / Bauteilwiederverwendung","26801","20","1. EINORDNUNG | 2. ENTITÄTEN-MAPPING | Vorgeschlagene neue Entität | 3. FALLSTUDIE | 4. REUSE-STRATEGIE | 5. BAUTEIL-INVENTAR | 6. PROZESS UND LOGISTIK | 7. TECHNIK, LEISTUNG, NORMEN","10","0","103","component_inventory;process_logistics;bestanderhalt_warning;furniture_warning;source_conflict;proposes_new_entity;external_urls;has_sources_section;certification_terms;donor_receiver_terms;numeric_or_metric_terms","split_into_case_graph","fallstudie/Timber_Square_London","projekt/Timber_Square_London; bauobjekt/<from_content>; reuse_einsatz/<per_component>","do_not_treat_file_as_single_gebaeude_only"
"Gebäude\TRAE_High_Rise_Aarhus.md","Gebäude","","TRÆ High-Rise, Aarhus","23544","15","1. EINORDNUNG | 2. ENTITÄTEN-MAPPING | Vorgeschlagene neue Entität | 3. FALLSTUDIE | 4. REUSE-STRATEGIE | 5. BAUTEIL-INVENTAR | 6. PROZESS UND LOGISTIK | 7. TECHNIK, LEISTUNG, NORMEN","12","0","87","component_inventory;process_logistics;bestanderhalt_warning;furniture_warning;proposes_new_entity;external_urls;has_sources_section;donor_receiver_terms;numeric_or_metric_terms","split_into_case_graph","fallstudie/TRAE_High_Rise_Aarhus","projekt/TRAE_High_Rise_Aarhus; bauobjekt/<from_content>; reuse_einsatz/<per_component>","do_not_treat_file_as_single_gebaeude_only"
"Gebäude\Upcycle_Studios_Copenhagen.md","Gebäude","","Upcycle Studios, Copenhagen — Fallstudie Bauteilwiederverwendung / Direct Reuse","21682","15","1. EINORDNUNG | 2. ENTITÄTEN-MAPPING | Vorgeschlagene neue Entität | 3. FALLSTUDIE | 4. REUSE-STRATEGIE | 5. BAUTEIL-INVENTAR | 6. PROZESS UND LOGISTIK | 7. TECHNIK, LEISTUNG, NORMEN","6","0","96","component_inventory;process_logistics;bestanderhalt_warning;furniture_warning;source_conflict;proposes_new_entity;external_urls;has_sources_section;donor_receiver_terms;numeric_or_metric_terms","split_into_case_graph","fallstudie/Upcycle_Studios_Copenhagen","projekt/Upcycle_Studios_Copenhagen; bauobjekt/<from_content>; reuse_einsatz/<per_component>","do_not_treat_file_as_single_gebaeude_only"
"Gebäude\Verbiest_Karreveld_Brussels.md","Gebäude","","Verbiest + Karreveld, Brüssel / Molenbeek","29436","15","1. EINORDNUNG | 2. ENTITÄTEN-MAPPING | Vorgeschlagene neue Entität | 3. FALLSTUDIE | 4. REUSE-STRATEGIE | 5. BAUTEIL-INVENTAR | 6. PROZESS UND LOGISTIK | 7. TECHNIK, LEISTUNG, NORMEN","9","0","109","component_inventory;process_logistics;bestanderhalt_warning;furniture_warning;proposes_new_entity;external_urls;has_sources_section;platform_terms;numeric_or_metric_terms","split_into_case_graph","fallstudie/Verbiest_Karreveld_Brussels","projekt/Verbiest_Karreveld_Brussels; bauobjekt/<from_content>; reuse_einsatz/<per_component>","do_not_treat_file_as_single_gebaeude_only"
"Gebäude\Villa_Welpeloo_Enschede.md","Gebäude","","Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","25998","20","1. EINORDNUNG | 2. ENTITÄTEN-MAPPING | Vorgeschlagene neue Entität | 3. FALLSTUDIE | 4. REUSE-STRATEGIE | 5. BAUTEIL-INVENTAR | 6. PROZESS UND LOGISTIK | 7. TECHNIK, LEISTUNG, NORMEN","10","0","98","component_inventory;process_logistics;bestanderhalt_warning;furniture_warning;source_conflict;proposes_new_entity;external_urls;has_sources_section;certification_terms;numeric_or_metric_terms","split_into_case_graph","fallstudie/Villa_Welpeloo_Enschede","projekt/Villa_Welpeloo_Enschede; bauobjekt/<from_content>; reuse_einsatz/<per_component>","do_not_treat_file_as_single_gebaeude_only"
"Gebäude\Woongroep_Boschgaard_Den_Bosch.md","Gebäude","","Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","26152","15","1. EINORDNUNG | 2. ENTITÄTEN-MAPPING | Vorgeschlagene neue Entität | 3. FALLSTUDIE | 4. REUSE-STRATEGIE | 5. BAUTEIL-INVENTAR | 6. PROZESS UND LOGISTIK | 7. TECHNIK, LEISTUNG, NORMEN","10","0","99","component_inventory;process_logistics;bestanderhalt_warning;furniture_warning;source_conflict;proposes_new_entity;external_urls;has_sources_section;donor_receiver_terms;numeric_or_metric_terms","split_into_case_graph","fallstudie/Woongroep_Boschgaard_Den_Bosch","projekt/Woongroep_Boschgaard_Den_Bosch; bauobjekt/<from_content>; reuse_einsatz/<per_component>","do_not_treat_file_as_single_gebaeude_only"
"Gebäude\Zinneke_Feder_Masui4ever_Brussels.md","Gebäude","","Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","23297","15","1. EINORDNUNG | 2. ENTITÄTEN-MAPPING | Vorgeschlagene neue Entität | 3. FALLSTUDIE | 4. REUSE-STRATEGIE | 5. BAUTEIL-INVENTAR | 6. PROZESS UND LOGISTIK | 7. TECHNIK, LEISTUNG, NORMEN","4","0","98","component_inventory;process_logistics;bestanderhalt_warning;furniture_warning;proposes_new_entity;external_urls;has_sources_section;donor_receiver_terms;numeric_or_metric_terms","split_into_case_graph","fallstudie/Zinneke_Feder_Masui4ever_Brussels","projekt/Zinneke_Feder_Masui4ever_Brussels; bauobjekt/<from_content>; reuse_einsatz/<per_component>","do_not_treat_file_as_single_gebaeude_only"
"huerde\Ausschreibungsproblem.md","huerde","Hürde","","17229","11","Verknüpfungen | Kurzdefinition | Relevanz für Wiederverwendung im Bauwesen | Fachinhalt | 1. Grundkonflikt: Produktlogik versus Bestandslogik | 2. Typische Ausschreibungsbarrieren | 3. Beschaffungsmodelle für Wiederverwendung | 4. Belastbare Kriterien für eine Re-Use-taugliche Ausschreibung","9","4","0","external_urls;wikilinks;has_sources_section;numeric_or_metric_terms","move_as_knot","huerde/Ausschreibungsproblem","",""
"huerde\Brandschutzkonflikt.md","huerde","Hürde","","15844","11","Verknüpfungen | Kurzdefinition | Relevanz für Wiederverwendung im Bauwesen | Fachinhalt | 1. Brandschutzanforderungen als Nachweisregime | 2. Typische Ursachen des Konflikts | 3. Re-Use-Eignung nach Brandschutzrisiko | 4. Lösungsansätze und Entscheidungskriterien","9","10","0","external_urls;wikilinks;has_sources_section;numeric_or_metric_terms","move_as_knot","huerde/Brandschutzkonflikt","",""
"huerde\Datenluecke.md","huerde","Hürde","","15071","12","Verknüpfungen | Kurzdefinition | Relevanz für Wiederverwendung im Bauwesen | Fachinhalt | 1. Typen von Datenlücken | 2. Ursachen von Datenlücken | 3. Mindestdaten für Wiederverwendungsentscheidungen | 4. Methoden zum Schließen von Datenlücken","9","3","0","external_urls;wikilinks;has_sources_section;platform_terms;numeric_or_metric_terms","move_as_knot","huerde/Datenluecke","",""
"huerde\Fehlende_Datenstandards.md","huerde","Hürde","","15586","12","Verknüpfungen | Kurzdefinition | Relevanz für Wiederverwendung im Bauwesen | Fachinhalt | 1. Abgrenzung zur Datenlücke | 2. Zentrale Standardisierungslücken | 3. Bestehende Standardisierungsansätze | 4. Anforderungen an einen Re-Use-Datenstandard","11","2","0","external_urls;wikilinks;has_sources_section;numeric_or_metric_terms","move_as_knot","huerde/Fehlende_Datenstandards","",""
"huerde\Fehlende_Lagerflaeche.md","huerde","Hürde","","13989","12","Verknüpfungen | Kurzdefinition | Relevanz für Wiederverwendung im Bauwesen | Fachinhalt | 1. Warum Lagerung im linearen Bauprozess fehlt | 2. Arten von Lagerflächen | 3. Anforderungen an geeignete Lagerung | 4. Wirtschaftliche Logik","9","4","0","external_urls;wikilinks;has_sources_section;certification_terms;platform_terms;donor_receiver_terms;numeric_or_metric_terms","move_as_knot","huerde/Fehlende_Lagerflaeche","",""
"huerde\Fehlende_Standardisierung.md","huerde","Hürde","Fehlende Standardisierung","17307","12","Verknüpfungen | Kurzdefinition | Relevanz für Wiederverwendung im Bauwesen | Fachinhalt | 1. Ebenen fehlender Standardisierung | 2. Abgrenzung zu bestehenden Regelwerken | 3. Typische Auswirkungen und Gegenmaßnahmen | 4. Belastbare Kriterien für planungsreife Reuse-Bauteile","11","5","11","external_urls;wikilinks;has_sources_section;certification_terms;numeric_or_metric_terms","move_as_knot","huerde/Fehlende_Standardisierung","",""
"huerde\Gewaehrleistung.md","huerde","Hürde","Gewährleistung","15656","14","Verknüpfungen | Kurzdefinition | Relevanz für Wiederverwendung im Bauwesen | Fachinhalt | 1. Gewährleistung vs. Haftung vs. Garantie | 2. Vertragsketten im Reuse-Projekt | 3. Werkvertragsrechtliche Grundlogik | 4. Beschaffenheitsvereinbarung als Kerninstrument","10","8","5","external_urls;wikilinks;has_sources_section;numeric_or_metric_terms","move_as_knot","huerde/Gewaehrleistung","",""
"huerde\Haftung.md","huerde","Hürde","Haftung","15803","13","Verknüpfungen | Kurzdefinition | Relevanz für Wiederverwendung im Bauwesen | Fachinhalt | 1. Haftung und Gewährleistung trennen | 2. Haftungsarten im Reuse-Kontext | 3. Akteursbezogene Haftungsrisiken | 4. Risikoklassen für Haftungsentscheidungen","12","13","11","external_urls;wikilinks;has_sources_section;numeric_or_metric_terms","move_as_knot","huerde/Haftung","",""
"huerde\index.md","huerde","Hürde","Hürden – Index","10583","6","Verknüpfungen | Kurzüberblick zur Kategorie | Zentrale Unterthemen | Wichtige Dateien dieser Kategorie | Querverbindungen zu anderen Kategorien | Offene Lücken / Ausbaufelder","0","1","0","wikilinks;numeric_or_metric_terms","merge_into_index","huerde/index","","index_content_may_contain_unique_gaps_or_cluster_lists"
"huerde\Logistikproblem.md","huerde","Hürde","","14547","11","Verknüpfungen | Kurzdefinition | Relevanz für Wiederverwendung im Bauwesen | Fachinhalt | 1. Unterschied zur Neuproduktlogistik | 2. Prozesskette der Re-Use-Logistik | 3. Typische Engpässe | 4. Systemische Lösungsansätze","10","5","0","external_urls;wikilinks;has_sources_section;platform_terms;donor_receiver_terms;numeric_or_metric_terms","move_as_knot","huerde/Logistikproblem","",""
"huerde\Schadstoffbelastung.md","huerde","Hürde","Schadstoffbelastung","14608","12","Verknüpfungen | Kurzdefinition | Relevanz für Wiederverwendung im Bauwesen | Fachinhalt | 1. Typische Schadstoffgruppen im Reuse-Kontext | 2. Schadstoffbelastung als Prozesshürde | 3. Auswirkungen auf Nachweise | 4. Entscheidungslogik für wiederverwendbare Bauteile","12","10","10","external_urls;wikilinks;has_sources_section;certification_terms;numeric_or_metric_terms","move_as_knot","huerde/Schadstoffbelastung","",""
"huerde\Terminunsicherheit.md","huerde","Hürde","Terminunsicherheit","13473","12","Verknüpfungen | Kurzdefinition | Relevanz für Wiederverwendung im Bauwesen | Fachinhalt | 1. Ursachen der Terminunsicherheit | 2. Terminunsicherheit in Projektphasen | 3. Markt- und Prozesslogik | 4. Terminrelevante Nachweise","8","6","10","external_urls;wikilinks;has_sources_section;platform_terms;donor_receiver_terms;numeric_or_metric_terms","move_as_knot","huerde/Terminunsicherheit","",""
"huerde\Toleranzen.md","huerde","Hürde","","134","0","","0","0","0","","move_as_knot","huerde/Toleranzen","",""
"huerde\Verfuegbarkeitsproblem.md","huerde","Hürde","Verfügbarkeitsproblem","15013","13","Verknüpfungen | Kurzdefinition | Relevanz für Wiederverwendung im Bauwesen | Fachinhalt | 1. Dimensionen von Verfügbarkeit | 2. Marktlogik des Verfügbarkeitsproblems | 3. Prozesslogik des Verfügbarkeitsproblems | 4. Auswirkungen auf Planung und Beschaffung","10","5","9","external_urls;wikilinks;has_sources_section;platform_terms;numeric_or_metric_terms","move_as_knot","huerde/Verfuegbarkeitsproblem","",""
"hürde.md","hürde.md","Type","Hürde","86","0","","0","0","0","","merge_into_index","huerde/index","","old_schema_file_not_content_node"
"interview.md","interview.md","Type","Interview","93","0","","0","0","0","","merge_into_index","quelle/index","quellentyp/Interview","old_type_stub_only"
"kennwert.md","kennwert.md","Type","Kennwert","79","0","","0","0","0","","merge_into_index","kennwertdefinition/index","","old_schema_file_not_content_node"
"kennwert\CO2_Einsparung.md","kennwert","Kennwert","CO2-Einsparung","16073","15","Verknüpfungen | Kurzdefinition | Relevanz für Wiederverwendung im Bauwesen | Fachinhalt | Abgrenzung zu Grauer Energie | Übliche Einheit und Bezugsgrößen | Berechnungslogik | Lebenszyklusmodule","8","6","0","external_urls;wikilinks;has_sources_section;certification_terms;platform_terms;numeric_or_metric_terms","move_as_knot","kennwertdefinition/CO2_Einsparung","",""
"kennwert\Demontagegrad.md","kennwert","Kennwert","Demontagegrad","13497","14","Verknüpfungen | Kurzdefinition | Relevanz für Wiederverwendung im Bauwesen | Fachinhalt | Bewertungsdimensionen | Beispielhafte Demontageklassen | Quantitative Berechnung | Demontagefaktoren für Verbindungen","7","6","7","external_urls;wikilinks;has_sources_section;certification_terms;platform_terms;numeric_or_metric_terms","move_as_knot","kennwertdefinition/Demontagegrad","",""
"kennwert\Graue_Energie.md","kennwert","Kennwert","Graue Energie","12435","14","Verknüpfungen | Kurzdefinition | Relevanz für Wiederverwendung im Bauwesen | Fachinhalt | Abgrenzung zu CO2-Einsparung | Indikatoren und Begriffe | Berechnungslogik | Lebenszyklusmodule","7","6","0","external_urls;wikilinks;has_sources_section;certification_terms;numeric_or_metric_terms","move_as_knot","kennwertdefinition/Graue_Energie","",""
"kennwert\index.md","kennwert","Kennwert","Kennwerte – Index","7136","6","Verknüpfungen | Kurzüberblick zur Kategorie | Zentrale Unterthemen | Wichtige Dateien dieser Kategorie | Querverbindungen zu anderen Kategorien | Offene Lücken / Ausbaufelder","0","0","0","certification_terms;platform_terms;numeric_or_metric_terms","merge_into_index","kennwertdefinition/index","","index_content_may_contain_unique_gaps_or_cluster_lists"
"kennwert\Materialwert.md","kennwert","Kennwert","Materialwert","13134","13","Verknüpfungen | Kurzdefinition | Relevanz für Wiederverwendung im Bauwesen | Fachinhalt | Berechnungslogik | Bewertungsparameter | Materialwert vs. Baukosten | Typische Datenquellen","8","7","0","external_urls;wikilinks;has_sources_section;certification_terms;platform_terms;numeric_or_metric_terms","move_as_knot","kennwertdefinition/Materialwert","",""
"kennwert\Wiederverwendungsquote.md","kennwert","Kennwert","Wiederverwendungsquote","13095","13","Verknüpfungen | Kurzdefinition | Relevanz für Wiederverwendung im Bauwesen | Fachinhalt | Haupttypen der Wiederverwendungsquote | Abgrenzung zu Recyclingquote und Verwertungsquote | Einheiten | Typische Datenquellen","9","6","9","external_urls;wikilinks;has_sources_section;certification_terms;platform_terms;numeric_or_metric_terms","move_as_knot","kennwertdefinition/Wiederverwendungsquote","",""
"kerstin-müller.md","kerstin-müller.md","Person","Kerstin Müller","185","0","","0","2","0","wikilinks","move_as_core","akteur/Kerstin_Mueller","akteurtyp/Person",""
"leistungsanforderung.md","leistungsanforderung.md","Type","Leistungsanforderung","104","0","","0","0","0","","merge_into_index","leistungsanforderung/index","","old_schema_file_not_content_node"
"leistungsanforderung\Brandschutz.md","leistungsanforderung","Leistungsanforderung","Brandschutz","11970","10","Verknüpfungen | Kurzdefinition | Relevanz für Wiederverwendung im Bauwesen | Fachinhalt | Zentrale Leistungsgrößen | Nachweiskette für gebrauchte Bauteile | Materialspezifische ReUse-Aspekte | Praxisbezug / Beispiele","6","20","0","external_urls;wikilinks;has_sources_section;certification_terms;numeric_or_metric_terms","move_as_knot","leistungsanforderung/Brandschutz","",""
